file,line,primitive,raw_value,literal_form,scope
_session729_H0_eta_hbar_consolidation.py,36,RHO_VAC_SCM,7.09e-37,7.09e-37,module
_session730_Dcrit7_TCMB_Hubble.py,16,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session730_Dcrit7_TCMB_Hubble.py,17,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session730_Dcrit7_TCMB_Hubble.py,18,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session730_Dcrit7_TCMB_Hubble.py,19,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session730_Dcrit7_TCMB_Hubble.py,20,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session730_Dcrit7_TCMB_Hubble.py,21,D_PHYS,Fraction(4),Fraction(4),module
_session730_Dcrit7_TCMB_Hubble.py,22,D_BSFG,Fraction(6),Fraction(6),module
_session730_Dcrit7_TCMB_Hubble.py,23,D_CRIT,Fraction(26),Fraction(26),module
_session730_Dcrit7_TCMB_Hubble.py,24,N_CH,Fraction(9),Fraction(9),module
_session730_Dcrit7_TCMB_Hubble.py,31,V_SCM,1.0e8,100000000.0,module
_session730_Dcrit7_TCMB_Hubble.py,32,RHO_VAC_SCM,7.09e-37,7.09e-37,module
_session731_TCMB_OmegaX_motifs.py,17,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session731_TCMB_OmegaX_motifs.py,18,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session731_TCMB_OmegaX_motifs.py,19,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session731_TCMB_OmegaX_motifs.py,20,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session731_TCMB_OmegaX_motifs.py,21,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session731_TCMB_OmegaX_motifs.py,22,D_PHYS,Fraction(4),Fraction(4),module
_session731_TCMB_OmegaX_motifs.py,23,D_BSFG,Fraction(6),Fraction(6),module
_session731_TCMB_OmegaX_motifs.py,24,D_CRIT,Fraction(26),Fraction(26),module
_session731_TCMB_OmegaX_motifs.py,25,N_CH,Fraction(9),Fraction(9),module
_session731_TCMB_OmegaX_motifs.py,32,V_SCM,1.0e8,100000000.0,module
_session731_TCMB_OmegaX_motifs.py,33,RHO_VAC_SCM,7.09e-37,7.09e-37,module
_session732_classX_BAO_audit.py,17,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session732_classX_BAO_audit.py,18,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session732_classX_BAO_audit.py,19,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session732_classX_BAO_audit.py,20,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session732_classX_BAO_audit.py,21,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session732_classX_BAO_audit.py,22,D_PHYS,Fraction(4),Fraction(4),module
_session732_classX_BAO_audit.py,23,D_BSFG,Fraction(6),Fraction(6),module
_session732_classX_BAO_audit.py,24,D_CRIT,Fraction(26),Fraction(26),module
_session732_classX_BAO_audit.py,25,N_CH,Fraction(9),Fraction(9),module
_session732_classX_BAO_audit.py,32,V_SCM,1.0e8,100000000.0,module
_session732_classX_BAO_audit.py,33,RHO_VAC_SCM,7.09e-37,7.09e-37,module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,22,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,23,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,24,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,25,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,26,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,27,D_PHYS,Fraction(4),Fraction(4),module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,28,D_BSFG,Fraction(6),Fraction(6),module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,29,D_CRIT,Fraction(26),Fraction(26),module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,30,N_CH,Fraction(9),Fraction(9),module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,31,ORD_SO5,Fraction(10),Fraction(10),module
_session733_residual_hierarchy_OmegaB_BAO_crosscheck.py,50,V_SCM,1.0e8,100000000.0,module
_session734_classXII_tighten_HubbleTension_residual.py,19,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session734_classXII_tighten_HubbleTension_residual.py,20,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session734_classXII_tighten_HubbleTension_residual.py,21,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session734_classXII_tighten_HubbleTension_residual.py,22,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session734_classXII_tighten_HubbleTension_residual.py,23,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session734_classXII_tighten_HubbleTension_residual.py,24,D_PHYS,Fraction(4),Fraction(4),module
_session734_classXII_tighten_HubbleTension_residual.py,25,D_BSFG,Fraction(6),Fraction(6),module
_session734_classXII_tighten_HubbleTension_residual.py,26,D_CRIT,Fraction(26),Fraction(26),module
_session734_classXII_tighten_HubbleTension_residual.py,27,N_CH,Fraction(9),Fraction(9),module
_session735_universal_residual_HubbleInvariant_sigma8.py,18,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session735_universal_residual_HubbleInvariant_sigma8.py,19,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session735_universal_residual_HubbleInvariant_sigma8.py,20,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session735_universal_residual_HubbleInvariant_sigma8.py,21,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session735_universal_residual_HubbleInvariant_sigma8.py,22,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session735_universal_residual_HubbleInvariant_sigma8.py,23,D_PHYS,Fraction(4),Fraction(4),module
_session735_universal_residual_HubbleInvariant_sigma8.py,24,D_BSFG,Fraction(6),Fraction(6),module
_session735_universal_residual_HubbleInvariant_sigma8.py,25,D_CRIT,Fraction(26),Fraction(26),module
_session735_universal_residual_HubbleInvariant_sigma8.py,26,N_CH,Fraction(9),Fraction(9),module
_session736_delta_univ_classXV_ns_S8_check.py,14,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session736_delta_univ_classXV_ns_S8_check.py,15,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session736_delta_univ_classXV_ns_S8_check.py,16,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session736_delta_univ_classXV_ns_S8_check.py,17,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session736_delta_univ_classXV_ns_S8_check.py,18,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session736_delta_univ_classXV_ns_S8_check.py,19,D_PHYS,Fraction(4),Fraction(4),module
_session736_delta_univ_classXV_ns_S8_check.py,20,D_BSFG,Fraction(6),Fraction(6),module
_session736_delta_univ_classXV_ns_S8_check.py,21,D_CRIT,Fraction(26),Fraction(26),module
_session736_delta_univ_classXV_ns_S8_check.py,22,N_CH,Fraction(9),Fraction(9),module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,21,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,22,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,23,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,24,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,25,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,26,D_PHYS,Fraction(4),Fraction(4),module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,27,D_BSFG,Fraction(6),Fraction(6),module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,28,D_CRIT,Fraction(26),Fraction(26),module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,29,N_CH,Fraction(9),Fraction(9),module
_session737_delta_dress_classXVI_alphas_VII_decompose.py,48,V_SCM,C / 3.0,C / 3.0,module
_session738_globalR_classXVII_r_alphas_identity.py,21,F_TRZ,"Fraction(1, 10); Phi_res = Fraction(5, 6); SSq = Fraction(57, 100)","Fraction(1, 10); Phi_res = Fraction(5, 6); SSq = Fraction(57, 100)",module
_session738_globalR_classXVII_r_alphas_identity.py,22,K_MEX,"Fraction(25, 12); beta_i = Fraction(6029, 10000)","Fraction(25, 12); beta_i = Fraction(6029, 10000)",module
_session738_globalR_classXVII_r_alphas_identity.py,23,D_PHYS,Fraction(4); D_BSFG = Fraction(6); D_crit = Fraction(26),Fraction(4); D_BSFG = Fraction(6); D_crit = Fraction(26),module
_session738_globalR_classXVII_r_alphas_identity.py,24,N_CH,Fraction(9); SO5 = Fraction(10); A_5 = Fraction(60),Fraction(9); SO5 = Fraction(10); A_5 = Fraction(60),module
_session739_R_xi_classXVIII_OmegaLambda_betas.py,21,F_TRZ,"Fraction(1, 10); Phi_res = Fraction(5, 6); SSq = Fraction(57, 100)","Fraction(1, 10); Phi_res = Fraction(5, 6); SSq = Fraction(57, 100)",module
_session739_R_xi_classXVIII_OmegaLambda_betas.py,22,K_MEX,"Fraction(25, 12); beta_i = Fraction(6029, 10000)","Fraction(25, 12); beta_i = Fraction(6029, 10000)",module
_session739_R_xi_classXVIII_OmegaLambda_betas.py,23,D_PHYS,Fraction(4); D_BSFG = Fraction(6); D_crit = Fraction(26),Fraction(4); D_BSFG = Fraction(6); D_crit = Fraction(26),module
_session739_R_xi_classXVIII_OmegaLambda_betas.py,24,N_CH,Fraction(9); SO5 = Fraction(10); A_5 = Fraction(60),Fraction(9); SO5 = Fraction(10); A_5 = Fraction(60),module
_session740_xi_refine_classXIX_age_gammas.py,21,F_TRZ,"Fraction(1, 10); Phi_res = Fraction(5, 6); SSq = Fraction(57, 100)","Fraction(1, 10); Phi_res = Fraction(5, 6); SSq = Fraction(57, 100)",module
_session740_xi_refine_classXIX_age_gammas.py,22,K_MEX,"Fraction(25, 12); beta_i = Fraction(6029, 10000)","Fraction(25, 12); beta_i = Fraction(6029, 10000)",module
_session740_xi_refine_classXIX_age_gammas.py,23,D_PHYS,Fraction(4); D_BSFG = Fraction(6); D_crit = Fraction(26),Fraction(4); D_BSFG = Fraction(6); D_crit = Fraction(26),module
_session740_xi_refine_classXIX_age_gammas.py,24,N_CH,Fraction(9); SO5 = Fraction(10); A_5 = Fraction(60),Fraction(9); SO5 = Fraction(10); A_5 = Fraction(60),module
_session741_t0_refine_zeq_classXX_ell1.py,17,F_TRZ,"Fraction(1, 10); Phi_res = Fraction(5, 6); SSq = Fraction(57, 100)","Fraction(1, 10); Phi_res = Fraction(5, 6); SSq = Fraction(57, 100)",module
_session741_t0_refine_zeq_classXX_ell1.py,18,K_MEX,"Fraction(25, 12); beta_i = Fraction(6029, 10000)","Fraction(25, 12); beta_i = Fraction(6029, 10000)",module
_session741_t0_refine_zeq_classXX_ell1.py,19,D_PHYS,4; D_BSFG = 6; D_crit = 26; N_ch = 9; SO5_order = 10; A_5 = 60,4; D_BSFG = 6; D_crit = 26; N_ch = 9; SO5_order = 10; A_5 = 60,module
_session742_higher_peaks_t0_exact_classXXII_rs.py,16,F_TRZ,"Fraction(1,10); Phi_res = Fraction(5,6); SSq = Fraction(57,100)","Fraction(1,10); Phi_res = Fraction(5,6); SSq = Fraction(57,100)",module
_session742_higher_peaks_t0_exact_classXXII_rs.py,17,K_MEX,"Fraction(25,12); beta_i = Fraction(6029,10000)","Fraction(25,12); beta_i = Fraction(6029,10000)",module
_session743_rs_silk_As.py,16,F_TRZ,"Fraction(1,10); Phi_res = Fraction(5,6); SSq = Fraction(57,100)","Fraction(1,10); Phi_res = Fraction(5,6); SSq = Fraction(57,100)",module
_session743_rs_silk_As.py,17,K_MEX,"Fraction(25,12); beta_i = Fraction(6029,10000)","Fraction(25,12); beta_i = Fraction(6029,10000)",module
_session744_As_refine_kD_Neff.py,15,F_TRZ,"Fraction(1,10); Phi_res = Fraction(5,6); SSq = Fraction(57,100)","Fraction(1,10); Phi_res = Fraction(5,6); SSq = Fraction(57,100)",module
_session744_As_refine_kD_Neff.py,16,K_MEX,"Fraction(25,12); beta_i = Fraction(6029,10000)","Fraction(25,12); beta_i = Fraction(6029,10000)",module
_session745_As_kD_exact_Yp.py,14,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session745_As_kD_exact_Yp.py,16,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session745_As_kD_exact_Yp.py,17,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session745_As_kD_exact_Yp.py,18,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session745_As_kD_exact_Yp.py,19,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session745_As_kD_exact_Yp.py,20,D_PHYS,4,4,module
_session745_As_kD_exact_Yp.py,21,D_BSFG,6,6,module
_session745_As_kD_exact_Yp.py,22,D_CRIT,26,26,module
_session745_As_kD_exact_Yp.py,23,N_CH,9,9,module
_session746_DH_kD_As.py,14,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session746_DH_kD_As.py,16,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session746_DH_kD_As.py,17,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session746_DH_kD_As.py,18,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session746_DH_kD_As.py,19,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session746_DH_kD_As.py,20,D_PHYS,4,4,module
_session746_DH_kD_As.py,21,D_BSFG,6,6,module
_session746_DH_kD_As.py,22,D_CRIT,26,26,module
_session746_DH_kD_As.py,23,N_CH,9,9,module
_session747_LiH_As_DH.py,14,F_TRZ,"Fraction(1, 10)","Fraction(1, 10)",module
_session747_LiH_As_DH.py,16,PHI_RES,"Fraction(5, 6)","Fraction(5, 6)",module
_session747_LiH_As_DH.py,17,SSQ,"Fraction(57, 100)","Fraction(57, 100)",module
_session747_LiH_As_DH.py,18,K_MEX,"Fraction(25, 12)","Fraction(25, 12)",module
_session747_LiH_As_DH.py,19,BETA_I,"Fraction(6029, 10000)","Fraction(6029, 10000)",module
_session747_LiH_As_DH.py,20,D_PHYS,4,4,module
_session747_LiH_As_DH.py,21,D_BSFG,6,6,module
_session747_LiH_As_DH.py,22,D_CRIT,26,26,module
_session747_LiH_As_DH.py,23,N_CH,9,9,module
_session748_LiH_He3_eta.py,16,F_TRZ,"F(1,10); Phi_res = F(5,6); SSq = F(57,100); K_Mex = F(25,12)","F(1,10); Phi_res = F(5,6); SSq = F(57,100); K_Mex = F(25,12)",module
_session748_LiH_He3_eta.py,17,BETA_I,"F(6029,10000); D_phys = F(4); D_BSFG = F(6); D_crit = F(26)","F(6029,10000); D_phys = F(4); D_BSFG = F(6); D_crit = F(26)",module
_session748_LiH_He3_eta.py,18,N_CH,F(9); SO5 = F(10); A_5 = F(60),F(9); SO5 = F(10); A_5 = F(60),module
_session749_eta_Yp_T0.py,18,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session749_eta_Yp_T0.py,19,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session749_eta_Yp_T0.py,20,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session750_eta_T0_H0.py,15,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session750_eta_T0_H0.py,16,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session750_eta_T0_H0.py,17,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session751_T0_Hratio_sigma8_Omegam.py,21,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session751_T0_Hratio_sigma8_Omegam.py,22,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session751_T0_Hratio_sigma8_Omegam.py,23,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session752_T0reform_sigma8KiDS_OmegaL.py,20,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session752_T0reform_sigma8KiDS_OmegaL.py,21,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session752_T0reform_sigma8KiDS_OmegaL.py,22,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session753_sigma8push_wDE_Obh2.py,29,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session753_sigma8push_wDE_Obh2.py,30,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session753_sigma8push_wDE_Obh2.py,31,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session754_Obh2push_zeq_rs.py,31,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session754_Obh2push_zeq_rs.py,32,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session754_Obh2push_zeq_rs.py,33,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session755_Obh2unblock_t0_tau.py,27,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session755_Obh2unblock_t0_tau.py,28,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session755_Obh2unblock_t0_tau.py,29,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session756_tauCE_zstar_Neff.py,23,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session756_tauCE_zstar_Neff.py,24,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session756_tauCE_zstar_Neff.py,25,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session757_tau_zstar_DH.py,25,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session757_tau_zstar_DH.py,26,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session757_tau_zstar_DH.py,27,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session758_mpme_alphaS_Omh2.py,24,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session758_mpme_alphaS_Omh2.py,25,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session758_mpme_alphaS_Omh2.py,26,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session759_tau_zstar_Oc_kpivot.py,24,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session759_tau_zstar_Oc_kpivot.py,25,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session759_tau_zstar_Oc_kpivot.py,26,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session760_Och2_mnu_As.py,23,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session760_Och2_mnu_As.py,24,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session760_Och2_mnu_As.py,25,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session761_As_obratio_eta.py,23,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session761_As_obratio_eta.py,24,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session761_As_obratio_eta.py,25,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session762_H0_rdrag_gammaPPN.py,16,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session762_H0_rdrag_gammaPPN.py,17,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session762_H0_rdrag_gammaPPN.py,18,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session763_NeffBBN_OmK_zreion_dCP.py,19,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session763_NeffBBN_OmK_zreion_dCP.py,20,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session763_NeffBBN_OmK_zreion_dCP.py,21,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session764_crossval_omnu_zBAO_etab.py,26,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session764_crossval_omnu_zBAO_etab.py,27,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session764_crossval_omnu_zBAO_etab.py,28,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session765_Aplanck_tau_S8_etabwiden.py,13,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session765_Aplanck_tau_S8_etabwiden.py,14,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session765_Aplanck_tau_S8_etabwiden.py,15,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session766_AL_w0_wa_Hz.py,13,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session766_AL_w0_wa_Hz.py,14,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session766_AL_w0_wa_Hz.py,15,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session767_BAO_distance_suite.py,17,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session767_BAO_distance_suite.py,18,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session767_BAO_distance_suite.py,19,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session768_BAO_z051_z061.py,15,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session768_BAO_z051_z061.py,16,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session768_BAO_z051_z061.py,17,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
_session769_struct_amp_anchors.py,15,F_TRZ,"F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)","F(1,10); Phi_res=F(5,6); SSq=F(57,100); K_Mex=F(25,12)",module
_session769_struct_amp_anchors.py,16,BETA_I,"F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)","F(6029,10000); D_phys=F(4); D_BSFG=F(6); D_crit=F(26)",module
_session769_struct_amp_anchors.py,17,N_CH,F(9); SO5=F(10); A_5=F(60),F(9); SO5=F(10); A_5=F(60),module
